date,rainfall_mm,temp_mean_C,temp_max_C,temp_min_C,humidity_pct,pressure_kPa,wind_speed_ms,year,month
2007-03-03,0.25,29.27,36.67,23.32,68.41,99.7,1.29,2007,3
2007-03-04,0.17,27.98,31.77,25.16,73.95,99.71,1.09,2007,3
2007-03-05,0.25,29.53,36.9,24.01,66.97,99.74,1.15,2007,3
2007-03-06,0.57,29.9,37.1,24.42,65.66,99.79,1.17,2007,3
2007-03-07,2.22,27.5,30.87,24.97,77.72,99.97,1.39,2007,3
2007-03-08,1.72,29.05,36.77,22.95,66.01,99.75,1.16,2007,3
2007-03-09,1.81,29.03,35.0,24.98,69.9,99.8,1.45,2007,3
2007-03-10,1.83,27.63,31.1,25.03,77.65,99.86,1.13,2007,3
2007-03-11,2.02,27.6,31.4,24.28,77.23,99.83,0.81,2007,3
2007-03-12,3.61,27.83,32.67,24.8,75.16,99.86,1.01,2007,3
2007-03-13,2.59,28.28,33.58,23.95,72.96,99.78,1.02,2007,3
2007-03-14,3.67,27.43,31.41,24.32,80.6,99.75,1.13,2007,3
2007-03-15,4.19,27.17,30.81,24.4,82.61,99.76,1.19,2007,3
2007-03-16,4.49,26.9,30.89,24.61,82.74,99.82,1.33,2007,3
2007-03-17,0.4,27.25,31.18,23.72,76.68,99.8,1.14,2007,3
2007-03-18,1.15,27.18,31.35,24.29,79.55,99.86,1.04,2007,3
2007-03-19,0.88,27.37,31.71,24.28,79.34,99.82,1.34,2007,3
2007-03-20,0.37,28.69,34.47,24.24,71.62,99.72,1.55,2007,3
2007-03-21,0.42,28.85,34.17,24.91,71.11,99.66,1.26,2007,3
2007-03-22,7.39,27.49,31.37,24.87,82.07,99.74,1.3,2007,3
2007-03-23,9.64,26.68,30.23,24.45,86.4,99.76,1.35,2007,3
2007-03-24,5.97,26.78,31.06,24.08,82.56,99.79,1.48,2007,3
2007-03-25,6.5,26.65,30.75,23.41,84.26,99.8,1.29,2007,3
2007-03-26,3.79,27.07,30.88,24.22,83.04,99.79,1.34,2007,3
2007-03-27,2.87,28.06,34.13,23.77,77.28,99.72,1.16,2007,3
2007-03-28,1.88,29.13,36.22,23.63,71.85,99.69,1.18,2007,3
2007-03-29,4.28,28.33,32.87,24.66,77.14,99.69,1.11,2007,3
2007-03-30,6.81,28.14,33.85,24.58,80.59,99.59,0.96,2007,3
2007-03-31,4.44,27.74,32.32,24.55,82.02,99.57,1.08,2007,3
2007-04-01,25.15,26.71,30.4,24.6,86.8,99.68,1.19,2007,4
2007-04-02,23.28,26.39,30.12,23.81,86.82,99.73,1.33,2007,4
2007-04-03,14.6,26.91,31.39,23.68,85.25,99.65,1.4,2007,4
2007-04-04,27.24,26.52,29.87,24.21,90.0,99.62,1.25,2007,4
2007-04-05,21.61,26.27,29.28,24.38,91.49,99.75,1.15,2007,4
2007-04-06,3.99,26.47,29.83,23.82,90.21,99.86,1.07,2007,4
2007-04-07,2.98,26.07,29.18,23.91,90.26,99.97,1.14,2007,4
2007-04-08,1.47,26.37,30.02,23.68,87.79,99.94,0.82,2007,4
2007-04-09,1.57,26.28,29.51,23.74,88.25,99.9,0.97,2007,4
2007-04-10,2.06,26.17,29.17,24.01,89.66,99.9,1.23,2007,4
2007-04-11,1.94,26.62,30.6,23.43,86.91,99.88,1.15,2007,4
2007-04-12,2.89,26.67,30.37,23.8,88.53,99.79,1.23,2007,4
2007-04-13,2.27,26.4,29.49,23.99,89.66,99.83,1.2,2007,4
2007-04-14,1.95,26.53,29.48,24.18,90.28,99.87,0.97,2007,4
2007-04-15,2.26,26.38,29.57,23.94,89.67,99.89,1.1,2007,4
2007-04-16,4.13,26.0,29.29,24.14,87.52,99.9,1.47,2007,4
2007-04-17,4.47,26.12,29.61,23.72,88.94,99.84,1.18,2007,4
2007-04-18,2.82,26.33,29.68,23.9,89.6,99.86,0.96,2007,4
2007-04-19,3.21,26.86,30.75,23.86,85.36,99.83,0.74,2007,4
2007-04-20,3.72,26.62,30.27,23.36,87.49,99.78,0.93,2007,4
2007-04-21,3.37,25.9,28.13,24.09,92.12,99.74,0.95,2007,4
2007-04-22,5.28,26.16,29.16,24.24,90.11,99.77,1.17,2007,4
2007-04-23,2.52,26.51,30.25,23.73,85.66,99.83,0.81,2007,4
2007-04-24,3.74,25.95,29.1,23.46,88.74,99.74,1.11,2007,4
2007-04-25,5.99,25.76,28.72,23.87,91.27,99.7,1.43,2007,4
2007-04-26,5.72,25.85,29.1,23.54,89.32,99.78,1.46,2007,4
2007-04-27,4.18,25.42,28.25,23.52,89.95,99.96,1.16,2007,4
2007-04-28,1.88,26.44,30.6,22.82,86.17,100.0,0.79,2007,4
2007-04-29,3.25,26.37,29.75,23.91,89.69,99.96,0.77,2007,4
2007-04-30,3.92,26.26,29.57,23.97,89.41,99.84,0.96,2007,4
2007-05-01,2.91,25.9,28.81,23.5,90.18,99.85,0.96,2007,5
2007-05-02,2.53,25.94,28.93,23.75,87.89,99.94,0.65,2007,5
2007-05-03,3.37,25.93,28.95,23.58,90.8,99.84,0.93,2007,5
2007-05-04,2.76,25.91,29.54,23.22,88.98,99.81,1.09,2007,5
2007-05-05,1.94,25.79,28.83,23.48,89.65,99.81,1.21,2007,5
2007-05-06,6.41,25.42,27.87,23.53,91.58,99.83,1.12,2007,5
2007-05-07,2.32,26.46,30.48,23.17,86.4,99.81,0.7,2007,5
2007-05-08,4.67,26.94,31.05,23.67,87.78,99.77,0.86,2007,5
2007-05-09,4.42,27.25,31.3,24.34,85.57,99.76,0.83,2007,5
2007-05-10,4.23,27.57,32.1,24.2,85.11,99.76,0.73,2007,5
2007-05-11,9.07,26.38,29.06,24.66,92.06,99.89,1.06,2007,5
2007-05-12,9.99,25.69,28.21,23.92,92.22,100.05,0.99,2007,5
2007-05-13,11.27,25.09,27.62,23.24,92.24,100.17,1.3,2007,5
2007-05-14,6.34,24.95,27.83,23.03,90.03,100.22,1.08,2007,5
2007-05-15,10.38,25.52,29.25,22.63,90.37,100.09,1.1,2007,5
2007-05-16,4.57,25.34,27.95,23.46,92.17,100.1,0.88,2007,5
2007-05-17,2.2,26.58,30.68,23.01,87.34,100.0,0.68,2007,5
2007-05-18,2.38,26.64,30.22,23.65,89.44,99.87,0.75,2007,5
2007-05-19,1.81,26.42,29.61,23.67,89.83,99.85,0.9,2007,5
2007-05-20,2.81,27.05,31.08,23.6,87.36,99.83,0.82,2007,5
2007-05-21,4.51,26.27,29.4,24.4,91.06,99.79,1.0,2007,5
2007-05-22,5.89,26.05,29.51,23.77,89.61,99.81,1.12,2007,5
2007-05-23,2.95,25.92,29.85,23.27,88.01,99.82,1.15,2007,5
2007-05-24,5.14,25.71,29.11,23.22,90.01,99.94,0.95,2007,5
2007-05-25,4.12,25.86,28.33,23.92,89.58,99.99,0.67,2007,5
2007-05-26,5.85,25.89,29.15,23.83,91.07,99.97,0.92,2007,5
2007-05-27,15.8,26.09,29.64,23.31,90.66,100.03,0.96,2007,5
2007-05-28,12.83,25.42,28.18,23.53,93.19,100.03,1.04,2007,5
2007-05-29,6.82,25.12,27.41,23.54,93.33,100.03,1.17,2007,5
2007-05-30,2.41,25.93,29.29,23.19,87.9,100.03,0.76,2007,5
2007-05-31,4.51,25.33,27.85,23.27,92.29,100.03,1.07,2007,5
2007-06-01,6.19,25.63,28.78,23.17,91.27,100.04,1.16,2007,6
2007-06-02,9.61,24.84,26.82,23.38,94.57,100.06,1.34,2007,6
2007-06-03,12.34,24.89,27.38,23.16,93.96,100.02,1.21,2007,6
2007-06-04,4.55,24.89,27.72,22.8,91.9,100.19,1.2,2007,6
2007-06-05,7.22,24.97,28.45,22.5,91.62,100.16,1.19,2007,6
2007-06-06,8.15,24.52,26.79,22.37,93.85,100.12,1.13,2007,6
2007-06-07,15.67,23.67,26.01,21.68,93.4,100.09,1.08,2007,6
2007-06-08,9.83,24.18,27.83,21.24,90.59,100.11,0.83,2007,6
2007-06-09,5.42,24.8,27.55,22.37,92.14,100.1,1.18,2007,6
2007-06-10,11.95,24.37,26.66,22.75,93.98,100.11,1.38,2007,6
2007-06-11,9.72,24.28,27.27,22.15,91.45,100.1,1.01,2007,6
2007-06-12,3.51,24.74,28.43,21.99,90.78,100.06,1.15,2007,6
2007-06-13,4.75,24.25,26.74,22.34,93.51,100.08,0.91,2007,6
2007-06-14,5.1,24.96,28.72,22.24,90.07,100.07,1.16,2007,6
2007-06-15,0.65,25.14,29.18,21.92,88.18,100.08,1.24,2007,6
2007-06-16,0.44,24.93,28.95,21.86,88.17,100.09,1.43,2007,6
2007-06-17,0.48,24.87,28.91,22.01,88.1,100.08,1.39,2007,6
2007-06-18,0.81,25.11,29.15,22.0,87.7,100.08,1.41,2007,6
2007-06-19,1.48,25.31,29.18,22.05,87.34,100.13,1.19,2007,6
2007-06-20,16.67,25.09,28.92,22.57,89.68,100.17,1.44,2007,6
2007-06-21,21.41,24.87,28.35,22.11,90.25,100.16,1.01,2007,6
2007-06-22,10.43,24.99,28.68,22.35,89.76,100.0,1.44,2007,6
2007-06-23,8.61,24.61,28.41,22.02,90.25,99.98,1.37,2007,6
2007-06-24,23.19,24.58,28.09,22.19,91.18,100.17,1.42,2007,6
2007-06-25,4.09,24.49,27.44,22.63,92.14,100.3,1.37,2007,6
2007-06-26,5.13,24.72,28.05,22.62,91.62,100.22,1.41,2007,6
2007-06-27,4.09,24.83,28.82,22.11,89.73,100.11,1.58,2007,6
2007-06-28,4.91,24.44,27.58,22.68,92.19,100.11,1.41,2007,6
2007-06-29,4.87,25.11,29.16,22.48,90.23,100.19,1.51,2007,6
2007-06-30,1.06,24.69,28.86,21.73,88.29,100.29,1.59,2007,6
2007-07-01,0.18,24.07,28.12,20.65,86.11,100.36,1.51,2007,7
2007-07-02,0.41,24.04,28.06,21.1,86.91,100.32,1.46,2007,7
2007-07-03,1.13,23.86,27.38,20.75,88.46,100.37,1.31,2007,7
2007-07-04,3.04,24.38,28.27,21.41,89.54,100.42,1.32,2007,7
2007-07-05,9.7,23.87,26.25,22.26,93.15,100.41,0.98,2007,7
2007-07-06,10.98,24.27,28.22,21.71,90.69,100.22,1.47,2007,7
2007-07-07,7.61,24.16,28.12,21.81,89.31,100.15,1.63,2007,7
2007-07-08,0.62,23.79,27.65,20.84,86.45,100.23,1.38,2007,7
2007-07-09,0.26,23.92,28.09,20.18,86.69,100.22,1.2,2007,7
2007-07-10,0.08,24.57,29.2,20.95,85.24,100.12,1.11,2007,7
2007-07-11,0.18,24.28,28.63,20.47,86.68,100.13,1.23,2007,7
2007-07-12,0.28,24.58,28.66,21.28,86.52,100.12,1.38,2007,7
2007-07-13,1.24,24.77,28.91,21.89,88.47,100.09,1.64,2007,7
2007-07-14,0.86,24.97,29.02,22.05,88.19,100.09,1.52,2007,7
2007-07-15,8.82,24.75,28.76,21.89,89.75,100.13,1.52,2007,7
2007-07-16,5.24,24.71,28.41,22.28,89.74,100.19,1.36,2007,7
2007-07-17,8.22,24.12,26.83,22.31,91.75,100.15,1.07,2007,7
2007-07-18,12.02,24.18,27.73,21.95,91.18,100.06,1.61,2007,7
2007-07-19,11.01,24.18,27.59,21.97,91.55,100.05,1.31,2007,7
2007-07-20,14.77,24.22,27.46,21.86,92.02,100.11,1.46,2007,7
2007-07-21,16.43,23.93,26.84,22.24,92.29,100.09,1.46,2007,7
2007-07-22,9.77,24.16,27.68,21.46,90.51,100.1,1.37,2007,7
2007-07-23,5.07,23.98,27.06,21.95,92.05,100.1,1.35,2007,7
2007-07-24,5.91,24.63,28.85,21.45,88.96,100.17,1.18,2007,7
2007-07-25,4.55,24.67,28.86,21.72,89.55,100.12,1.5,2007,7
2007-07-26,12.17,23.87,26.5,22.52,92.13,99.92,2.21,2007,7
2007-07-27,6.43,23.89,27.32,21.36,89.74,100.06,1.92,2007,7
2007-07-28,0.48,23.77,27.67,20.47,88.03,100.13,1.16,2007,7
2007-07-29,1.6,23.88,27.96,20.83,87.67,100.1,1.43,2007,7
2007-07-30,0.72,24.12,28.48,21.29,87.51,100.09,1.56,2007,7
2007-07-31,0.08,23.69,27.97,20.57,87.48,100.16,1.15,2007,7
2007-08-01,0.11,23.84,28.4,20.47,86.57,100.18,1.26,2007,8
2007-08-02,0.39,23.38,27.11,20.55,86.78,100.2,1.44,2007,8
2007-08-03,0.43,23.5,27.52,20.18,87.11,100.2,1.62,2007,8
2007-08-04,2.08,23.58,27.87,20.66,88.37,100.16,1.62,2007,8
2007-08-05,1.88,23.19,27.32,20.42,88.31,100.14,1.84,2007,8
2007-08-06,0.76,23.2,27.88,19.8,87.31,100.19,1.51,2007,8
2007-08-07,0.74,23.31,28.06,19.28,87.78,100.19,1.04,2007,8
2007-08-08,2.6,24.01,28.7,20.15,87.07,100.15,1.41,2007,8
2007-08-09,4.85,23.36,26.19,20.98,92.9,100.04,1.4,2007,8
2007-08-10,10.06,24.11,27.92,21.54,90.62,100.01,1.57,2007,8
2007-08-11,7.2,23.59,26.26,21.76,91.98,100.07,1.29,2007,8
2007-08-12,5.26,24.18,28.47,21.5,89.9,100.09,1.48,2007,8
2007-08-13,6.63,24.24,28.12,21.41,89.74,100.01,1.5,2007,8
2007-08-14,2.65,23.81,26.84,21.95,91.17,100.04,1.67,2007,8
2007-08-15,1.31,23.66,26.79,21.63,90.38,100.11,1.37,2007,8
2007-08-16,0.88,24.28,28.69,20.43,87.8,100.04,1.3,2007,8
2007-08-17,2.17,24.13,27.42,21.74,89.16,100.09,1.37,2007,8
2007-08-18,0.83,24.48,28.93,20.93,87.71,100.06,1.38,2007,8
2007-08-19,1.92,24.56,29.04,20.81,87.34,100.12,1.16,2007,8
2007-08-20,4.56,24.52,28.71,21.47,88.58,100.15,1.56,2007,8
2007-08-21,8.82,23.94,27.32,21.95,91.31,100.08,1.62,2007,8
2007-08-22,3.9,24.68,29.36,21.5,88.12,100.08,1.36,2007,8
2007-08-23,3.06,24.31,28.55,21.14,88.18,99.99,1.48,2007,8
2007-08-24,1.24,23.88,27.2,21.62,88.86,99.92,1.74,2007,8
2007-08-25,0.55,24.26,28.87,20.77,86.76,99.96,1.52,2007,8
2007-08-26,0.23,24.3,28.75,21.13,86.66,100.05,1.29,2007,8
2007-08-27,1.87,24.41,28.82,20.82,87.42,100.02,1.24,2007,8
2007-08-28,2.07,24.13,27.36,21.72,89.71,100.06,0.97,2007,8
2007-08-29,4.94,24.93,28.96,21.79,88.19,100.09,0.73,2007,8
2007-08-30,4.8,25.1,28.91,22.32,87.11,100.13,1.07,2007,8
2007-08-31,7.7,24.14,26.98,22.4,92.49,100.11,1.5,2007,8
2007-09-01,11.77,23.86,26.83,21.91,92.33,100.19,1.3,2007,9
2007-09-02,4.05,24.66,28.73,21.57,89.05,100.21,1.23,2007,9
2007-09-03,4.12,24.73,28.48,22.18,89.4,100.19,1.29,2007,9
2007-09-04,5.68,23.66,25.57,22.25,92.98,100.13,1.82,2007,9
2007-09-05,4.59,23.61,26.08,21.99,92.63,100.12,1.67,2007,9
2007-09-06,4.9,24.12,27.71,21.69,90.61,100.18,1.37,2007,9
2007-09-07,4.25,24.63,28.86,21.28,87.94,100.16,0.87,2007,9
2007-09-08,3.71,25.07,29.77,21.51,86.96,100.08,0.94,2007,9
2007-09-09,7.07,24.36,27.81,22.51,90.92,100.03,1.34,2007,9
2007-09-10,2.73,24.41,28.13,21.71,88.52,100.1,1.37,2007,9
2007-09-11,1.6,24.96,29.66,20.4,84.64,100.12,0.77,2007,9
2007-09-12,6.5,25.37,29.82,21.69,86.23,100.06,0.68,2007,9
2007-09-13,7.45,24.79,28.27,22.15,90.19,100.02,1.21,2007,9
2007-09-14,5.78,25.2,29.79,21.7,87.64,100.0,1.17,2007,9
2007-09-15,15.87,24.93,29.34,22.18,89.01,99.99,1.22,2007,9
2007-09-16,12.2,24.57,28.08,22.16,90.46,99.94,1.21,2007,9
2007-09-17,13.41,25.3,29.73,21.98,88.21,99.95,0.86,2007,9
2007-09-18,11.48,25.35,29.25,22.35,88.97,100.03,0.99,2007,9
2007-09-19,21.2,24.23,26.5,22.68,94.01,100.06,1.21,2007,9
2007-09-20,12.6,24.35,26.97,22.31,93.16,100.14,1.09,2007,9
2007-09-21,2.58,25.46,29.77,21.9,88.44,100.04,0.75,2007,9
2007-09-22,3.64,25.55,29.72,22.47,87.21,100.0,0.74,2007,9
2007-09-23,4.77,24.94,28.68,22.64,90.47,100.0,1.2,2007,9
2007-09-24,6.43,25.17,28.88,22.67,90.33,100.03,1.07,2007,9
2007-09-25,3.77,24.06,25.82,22.68,94.36,100.1,1.03,2007,9
2007-09-26,4.13,25.15,29.08,22.25,90.11,100.15,1.09,2007,9
2007-09-27,2.93,25.45,29.11,22.48,88.7,100.12,0.99,2007,9
2007-09-28,2.24,25.2,28.69,22.62,89.3,100.13,0.98,2007,9
2007-09-29,2.08,24.85,28.11,22.22,88.29,100.25,0.72,2007,9
2007-09-30,1.19,25.13,28.89,22.04,88.66,100.21,0.69,2007,9
2007-10-01,1.29,25.4,29.17,22.53,89.0,100.16,0.75,2007,10
2007-10-02,1.89,25.41,29.15,22.53,88.0,100.1,0.79,2007,10
2007-10-03,4.69,25.5,29.76,22.19,87.45,100.05,0.87,2007,10
2007-10-04,7.39,25.14,28.99,22.32,89.67,100.08,0.97,2007,10
2007-10-05,5.28,25.3,29.06,22.48,88.34,100.1,0.86,2007,10
2007-10-06,6.32,24.12,26.26,22.76,92.98,100.06,1.21,2007,10
2007-10-07,9.23,24.34,27.48,22.17,91.92,99.99,1.34,2007,10
2007-10-08,3.59,24.3,27.61,22.12,91.07,100.04,1.23,2007,10
2007-10-09,4.32,24.59,28.32,21.98,89.27,99.99,0.97,2007,10
2007-10-10,3.27,25.03,29.38,22.05,88.49,99.89,1.13,2007,10
2007-10-11,3.0,25.32,29.65,21.9,87.21,99.8,0.89,2007,10
2007-10-12,2.46,25.43,29.14,22.51,87.82,99.83,0.99,2007,10
2007-10-13,11.26,24.83,27.4,23.16,92.67,99.96,1.05,2007,10
2007-10-14,5.01,24.55,27.41,22.66,91.79,99.99,0.98,2007,10
2007-10-15,3.39,24.68,28.21,21.53,89.94,99.94,0.87,2007,10
2007-10-16,2.92,24.94,28.5,22.45,90.27,100.01,0.83,2007,10
2007-10-17,3.65,25.54,30.04,21.69,87.64,100.0,0.93,2007,10
2007-10-18,3.33,24.5,27.19,22.64,92.1,100.07,0.91,2007,10
2007-10-19,2.21,24.98,28.69,22.01,87.86,100.05,0.76,2007,10
2007-10-20,3.75,25.07,28.59,21.96,87.75,100.03,0.84,2007,10
2007-10-21,2.86,24.94,28.42,22.15,88.58,100.05,0.82,2007,10
2007-10-22,2.76,25.34,29.18,22.3,87.65,100.0,0.79,2007,10
2007-10-23,4.63,24.46,26.97,22.74,92.95,99.99,0.9,2007,10
2007-10-24,3.59,24.34,27.28,22.24,90.87,99.97,0.74,2007,10
2007-10-25,6.59,24.18,26.78,22.02,93.32,99.97,0.86,2007,10
2007-10-26,3.79,24.59,28.1,22.29,90.31,99.99,1.05,2007,10
2007-10-27,4.81,24.2,26.65,22.21,91.4,100.04,0.54,2007,10
2007-10-28,0.87,24.62,27.82,22.17,88.29,100.02,0.77,2007,10
2007-10-29,1.93,25.26,28.8,21.98,88.05,99.92,0.65,2007,10
2007-10-30,1.36,25.32,28.62,22.92,88.02,99.78,0.86,2007,10
2007-10-31,1.17,25.98,30.19,22.9,84.82,99.7,0.86,2007,10
2007-11-01,1.06,25.43,28.77,22.32,88.64,99.83,0.81,2007,11
2007-11-02,2.11,25.68,29.67,22.43,88.31,99.84,0.8,2007,11
2007-11-03,2.84,24.55,27.02,22.66,91.57,99.86,1.11,2007,11
2007-11-04,2.7,24.7,28.61,21.81,89.15,99.83,1.09,2007,11
2007-11-05,2.14,24.92,28.88,21.47,87.72,99.89,0.95,2007,11
2007-11-06,1.96,25.21,28.9,22.31,89.08,99.92,0.75,2007,11
2007-11-07,2.02,25.86,30.28,22.34,85.49,99.88,0.83,2007,11
2007-11-08,3.67,25.78,29.76,22.28,86.05,99.8,0.7,2007,11
2007-11-09,4.55,25.74,30.17,22.22,86.35,99.77,0.95,2007,11
2007-11-10,5.84,24.88,28.27,22.0,87.95,99.82,1.15,2007,11
2007-11-11,5.56,25.42,29.28,22.23,86.7,99.77,1.03,2007,11
2007-11-12,1.44,24.73,27.91,22.74,90.0,99.86,0.76,2007,11
2007-11-13,1.37,25.22,29.07,22.3,88.74,99.9,0.93,2007,11
2007-11-14,1.07,25.72,29.41,22.99,87.35,99.85,1.15,2007,11
2007-11-15,1.06,25.08,28.07,22.72,90.58,99.9,0.95,2007,11
2007-11-16,0.88,25.09,28.33,23.01,86.86,99.99,0.8,2007,11
2007-11-17,2.01,25.62,29.75,22.36,85.61,99.93,0.97,2007,11
2007-11-18,4.87,25.93,29.82,22.85,87.38,99.83,0.87,2007,11
2007-11-19,4.39,25.73,28.83,23.08,87.98,99.83,0.77,2007,11
2007-11-20,5.74,26.38,30.63,22.81,85.22,99.9,0.7,2007,11
2007-11-21,5.55,25.54,28.85,23.3,89.71,100.0,1.09,2007,11
2007-11-22,0.54,25.84,30.21,22.25,85.0,99.98,0.82,2007,11
2007-11-23,0.66,26.38,30.7,22.83,84.02,99.93,0.81,2007,11
2007-11-24,0.53,26.12,30.27,22.99,84.8,99.9,0.87,2007,11
2007-11-25,1.18,26.44,30.94,22.54,83.15,99.87,0.79,2007,11
2007-11-26,1.06,26.26,30.51,23.03,85.17,99.95,0.91,2007,11
2007-11-27,0.02,26.41,31.11,22.78,82.54,99.88,0.94,2007,11
2007-11-28,0.01,26.79,31.97,22.52,80.32,99.74,0.77,2007,11
2007-11-29,0.0,27.07,32.13,22.83,79.62,99.67,0.87,2007,11
2007-11-30,0.05,27.03,31.78,22.98,80.7,99.71,0.85,2007,11
2007-12-01,0.08,27.42,32.23,23.24,79.27,99.82,0.7,2007,12
2007-12-02,1.35,26.55,29.89,24.0,84.36,99.86,0.73,2007,12
2007-12-03,1.7,25.58,28.14,23.38,88.84,99.79,0.78,2007,12
2007-12-04,3.06,25.6,29.36,22.7,85.21,99.8,0.87,2007,12
2007-12-05,0.81,26.15,30.74,22.26,79.21,99.91,0.87,2007,12
2007-12-06,2.75,25.69,29.5,23.16,83.62,99.97,0.65,2007,12
2007-12-07,1.26,25.95,29.88,22.95,80.87,100.01,0.6,2007,12
2007-12-08,0.77,26.05,30.7,22.5,80.74,100.02,0.91,2007,12
2007-12-09,0.61,25.6,29.94,22.47,82.85,99.93,0.71,2007,12
2007-12-10,0.38,26.28,30.65,22.33,79.34,99.93,0.71,2007,12
2007-12-11,0.59,26.13,29.95,23.38,81.49,99.89,0.8,2007,12
2007-12-12,0.89,26.6,31.8,22.59,78.42,99.96,0.99,2007,12
2007-12-13,0.19,27.03,32.47,22.81,76.72,99.9,0.78,2007,12
2007-12-14,2.03,27.33,32.89,22.85,75.81,99.67,0.68,2007,12
2007-12-15,3.5,27.09,32.8,22.65,77.95,99.56,0.64,2007,12
2007-12-16,3.05,26.56,31.03,23.55,81.62,99.68,0.57,2007,12
2007-12-17,2.07,25.5,28.74,23.14,87.43,99.91,0.97,2007,12
2007-12-18,1.87,26.09,29.97,23.15,84.62,99.96,1.04,2007,12
2007-12-19,0.5,26.64,30.83,23.1,79.68,99.95,0.71,2007,12
2007-12-20,0.28,26.72,32.38,23.01,75.96,99.9,1.08,2007,12
2007-12-21,0.11,26.58,32.99,21.61,71.94,99.9,1.12,2007,12
2007-12-22,0.03,26.95,33.25,22.76,70.87,99.93,0.84,2007,12
2007-12-23,0.04,26.75,33.1,21.5,68.82,99.96,0.81,2007,12
2007-12-24,0.06,26.83,33.0,22.46,70.38,99.91,0.7,2007,12
2007-12-25,0.19,27.1,32.5,22.88,70.91,99.86,0.52,2007,12
2007-12-26,0.09,27.14,32.7,23.02,73.27,99.83,0.69,2007,12
2007-12-27,0.18,27.25,33.2,22.46,71.4,99.83,0.84,2007,12
2007-12-28,0.16,27.57,33.29,23.29,69.69,99.77,0.7,2007,12
2007-12-29,0.36,27.46,33.67,22.52,67.94,99.77,0.65,2007,12
2007-12-30,0.42,27.75,33.97,22.74,71.53,99.72,0.8,2007,12
2007-12-31,0.68,27.52,33.49,22.64,72.55,99.76,0.7,2007,12
2008-01-01,2.66,27.32,32.29,23.29,70.59,99.81,0.78,2008,1
2008-01-02,0.39,26.97,34.23,22.56,59.19,99.88,0.93,2008,1
2008-01-03,0.0,26.33,33.93,20.54,52.76,99.94,0.83,2008,1
2008-01-04,0.0,27.1,34.46,21.24,60.24,99.97,0.67,2008,1
2008-01-05,0.03,27.87,34.42,22.62,69.85,99.94,1.18,2008,1
2008-01-06,0.55,27.98,33.8,22.95,68.43,99.91,1.03,2008,1
2008-01-07,0.06,26.16,33.09,20.46,52.88,99.94,1.29,2008,1
2008-01-08,0.0,25.18,33.4,18.19,49.2,99.86,1.31,2008,1
2008-01-09,0.0,26.23,34.18,19.38,46.32,99.79,1.07,2008,1
2008-01-10,0.0,27.16,35.46,20.75,47.06,99.67,1.13,2008,1
2008-01-11,0.0,27.39,35.11,21.87,54.89,99.7,0.63,2008,1
2008-01-12,0.01,27.56,35.07,21.34,63.41,99.76,0.79,2008,1
2008-01-13,0.17,27.68,33.94,22.87,69.48,99.81,0.89,2008,1
2008-01-14,0.21,27.57,33.49,23.24,73.11,99.87,1.02,2008,1
2008-01-15,0.34,27.79,33.5,23.41,72.76,99.81,0.93,2008,1
2008-01-16,44.86,26.7,30.7,24.05,82.1,99.8,0.73,2008,1
2008-01-17,18.25,25.7,30.79,21.92,77.21,99.77,1.01,2008,1
2008-01-18,0.53,24.14,31.39,17.47,62.01,99.79,1.22,2008,1
2008-01-19,0.05,25.34,32.18,18.8,59.92,99.78,0.69,2008,1
2008-01-20,0.0,26.48,33.19,21.91,60.85,99.8,0.89,2008,1
2008-01-21,0.04,25.41,33.08,19.58,60.7,99.86,1.15,2008,1
2008-01-22,1.01,24.62,32.41,17.92,58.02,99.93,1.11,2008,1
2008-01-23,0.02,24.58,33.06,16.83,49.5,99.89,1.12,2008,1
2008-01-24,0.0,25.43,33.38,17.75,50.49,99.89,0.87,2008,1
2008-01-25,0.0,24.88,32.67,18.48,58.68,99.9,1.06,2008,1
2008-01-26,0.0,24.64,33.31,17.86,59.63,99.9,1.25,2008,1
2008-01-27,0.27,24.16,32.56,17.59,57.89,99.97,1.38,2008,1
2008-01-28,0.0,23.75,33.0,16.41,48.63,99.91,1.58,2008,1
2008-01-29,0.0,23.6,33.09,15.72,48.72,99.84,1.28,2008,1
2008-01-30,0.0,24.39,33.83,17.17,52.37,99.84,1.48,2008,1
2008-01-31,0.0,24.85,33.12,18.24,61.05,99.75,1.36,2008,1
2008-02-01,0.0,26.94,35.55,20.59,63.44,99.75,0.88,2008,2
2008-02-02,0.0,27.92,35.71,22.14,61.51,99.68,0.58,2008,2
2008-02-03,0.04,27.65,34.86,21.71,70.23,99.8,0.86,2008,2
2008-02-04,0.13,28.01,34.7,22.95,72.49,99.93,0.95,2008,2
2008-02-05,0.95,28.23,34.67,23.46,72.36,99.97,1.05,2008,2
2008-02-06,0.78,28.44,34.93,23.59,72.09,99.95,1.03,2008,2
2008-02-07,1.55,27.57,32.16,23.92,77.63,99.95,1.07,2008,2
2008-02-08,1.49,27.17,31.92,23.33,78.71,99.86,0.89,2008,2
2008-02-09,1.33,26.87,30.54,23.81,78.86,99.87,0.72,2008,2
2008-02-10,0.03,26.94,31.54,23.25,77.3,99.94,0.86,2008,2
2008-02-11,0.04,27.21,32.36,22.99,76.03,99.93,0.81,2008,2
2008-02-12,0.02,28.48,35.11,23.8,70.7,99.81,0.83,2008,2
2008-02-13,0.03,28.26,34.11,23.79,70.88,99.81,0.76,2008,2
